mano,mano_legible,posicion,posicion_nombre,rank,mascara_idx,accion,reward_promedio,n_visitas,confianza,prob_seleccion_pct
"[4, 5, 11, 12]",Rey-Caballo-5-4,1,MANO (J1),3,12,"Mantener [Caballo] / Descartar [Rey,5,4]",-0.0787085174594922,92328,ALTA,6.407284244551752
"[4, 5, 11, 12]",Rey-Caballo-5-4,2,POSTRE (J2),1,9,"Mantener [Rey,Caballo] / Descartar [5,4]",0.5999284405460203,92231,ALTA,47.469741452330226
"[4, 5, 11, 12]",Rey-Caballo-5-4,2,POSTRE (J2),2,13,"Mantener [Rey] / Descartar [Caballo,5,4]",0.1262807515911136,92231,ALTA,18.408216393879
"[4, 5, 11, 12]",Rey-Caballo-5-4,2,POSTRE (J2),3,12,"Mantener [Caballo] / Descartar [Rey,5,4]",-0.3302143530916936,92231,ALTA,7.387629400524089
"[4, 5, 11, 12]",Rey-Caballo-5-4,3,MANO (J3),1,9,"Mantener [Rey,Caballo] / Descartar [5,4]",0.7946668992357924,91729,ALTA,39.68783339856737
"[4, 5, 11, 12]",Rey-Caballo-5-4,3,MANO (J3),2,13,"Mantener [Rey] / Descartar [Caballo,5,4]",0.4455515703866825,91729,ALTA,19.743296569157806
"[4, 5, 11, 12]",Rey-Caballo-5-4,3,MANO (J3),3,12,"Mantener [Caballo] / Descartar [Rey,5,4]",0.012602339500049,91729,ALTA,8.305480164753572
"[4, 5, 11, 12]",Rey-Caballo-5-4,4,POSTRE (J4),1,9,"Mantener [Rey,Caballo] / Descartar [5,4]",0.3456481310291575,91949,ALTA,36.94618367347129
"[4, 5, 11, 12]",Rey-Caballo-5-4,4,POSTRE (J4),2,13,"Mantener [Rey] / Descartar [Caballo,5,4]",-0.0289182046569293,91949,ALTA,17.467284726806355
"[4, 5, 11, 12]",Rey-Caballo-5-4,4,POSTRE (J4),3,12,"Mantener [Caballo] / Descartar [Rey,5,4]",-0.3051582942718246,91949,ALTA,10.052782963122244
"[4, 5, 12, 12]",Rey-Rey-5-4,1,MANO (J1),1,9,"Mantener [Rey,Rey] / Descartar [5,4]",2.814486396296994,74318,ALTA,77.91629622814158
"[4, 5, 12, 12]",Rey-Rey-5-4,1,MANO (J1),2,3,"Mantener [Rey,Rey,5] / Descartar [4]",1.9098737856239405,74318,ALTA,12.761207484064501
"[4, 5, 12, 12]",Rey-Rey-5-4,1,MANO (J1),3,2,"Mantener [Rey,Rey,4] / Descartar [5]",1.6222853144594849,74318,ALTA,7.179523109202448
"[4, 5, 12, 12]",Rey-Rey-5-4,2,POSTRE (J2),1,9,"Mantener [Rey,Rey] / Descartar [5,4]",2.413465410324555,74502,ALTA,78.05828319530589
"[4, 5, 12, 12]",Rey-Rey-5-4,2,POSTRE (J2),2,3,"Mantener [Rey,Rey,5] / Descartar [4]",1.5038119782019277,74502,ALTA,12.65622139133796
"[4, 5, 12, 12]",Rey-Rey-5-4,2,POSTRE (J2),3,2,"Mantener [Rey,Rey,4] / Descartar [5]",1.1539153311320502,74502,ALTA,6.286192803073113
"[4, 5, 12, 12]",Rey-Rey-5-4,3,MANO (J3),1,9,"Mantener [Rey,Rey] / Descartar [5,4]",2.386588603717067,73445,ALTA,73.73925714127714
"[4, 5, 12, 12]",Rey-Rey-5-4,3,MANO (J3),2,3,"Mantener [Rey,Rey,5] / Descartar [4]",1.5567295254952689,73445,ALTA,14.024659349176897
"[4, 5, 12, 12]",Rey-Rey-5-4,3,MANO (J3),3,2,"Mantener [Rey,Rey,4] / Descartar [5]",1.250718224521751,73445,ALTA,7.604913566827591
"[4, 5, 12, 12]",Rey-Rey-5-4,4,POSTRE (J4),1,9,"Mantener [Rey,Rey] / Descartar [5,4]",1.9012113700875544,75039,ALTA,73.20669140267849
"[4, 5, 12, 12]",Rey-Rey-5-4,4,POSTRE (J4),2,3,"Mantener [Rey,Rey,5] / Descartar [4]",1.0518130572102506,75039,ALTA,13.389759570469629
"[4, 5, 12, 12]",Rey-Rey-5-4,4,POSTRE (J4),3,2,"Mantener [Rey,Rey,4] / Descartar [5]",0.7377363770839164,75039,ALTA,7.144457229293866
"[4, 5, 5, 10]",Sota-5-5-4,1,MANO (J1),1,13,"Mantener [Sota] / Descartar [5,5,4]",-0.0724144220830546,16447,ALTA,28.01120072716711
"[4, 5, 5, 10]",Sota-5-5-4,1,MANO (J1),2,14,"Mantener [Nada] / Descartar [Sota,5,5,4]",-0.4163677266370766,16447,ALTA,14.079190371442454
"[4, 5, 5, 10]",Sota-5-5-4,1,MANO (J1),3,6,"Mantener [5,5] / Descartar [Sota,4]",-0.6968444093147687,16447,ALTA,8.034497687617414
"[4, 5, 5, 10]",Sota-5-5-4,2,POSTRE (J2),1,13,"Mantener [Sota] / Descartar [5,5,4]",-0.5329433497536946,16240,ALTA,25.472364459566084
"[4, 5, 5, 10]",Sota-5-5-4,2,POSTRE (J2),2,14,"Mantener [Nada] / Descartar [Sota,5,5,4]",-0.9098522167487684,16240,ALTA,11.98644447041377
"[4, 5, 5, 10]",Sota-5-5-4,2,POSTRE (J2),3,9,"Mantener [Sota,5] / Descartar [5,4]",-1.0469211822660098,16240,ALTA,9.11242122681681
"[4, 5, 5, 10]",Sota-5-5-4,3,MANO (J3),1,13,"Mantener [Sota] / Descartar [5,5,4]",0.0531743073673748,16098,ALTA,20.938892758076264
"[4, 5, 5, 10]",Sota-5-5-4,3,MANO (J3),2,6,"Mantener [5,5] / Descartar [Sota,4]",-0.219903093551994,16098,ALTA,12.127232278517017
"[4, 5, 5, 10]",Sota-5-5-4,3,MANO (J3),3,14,"Mantener [Nada] / Descartar [Sota,5,5,4]",-0.2344390607528885,16098,ALTA,11.7797457043236
"[4, 5, 5, 10]",Sota-5-5-4,4,POSTRE (J4),1,13,"Mantener [Sota] / Descartar [5,5,4]",-0.4494717215661902,16090,ALTA,20.439402982476103
"[4, 5, 5, 10]",Sota-5-5-4,4,POSTRE (J4),2,6,"Mantener [5,5] / Descartar [Sota,4]",-0.7234928527035426,16090,ALTA,11.815618929645467
"[4, 5, 5, 10]",Sota-5-5-4,4,POSTRE (J4),3,14,"Mantener [Nada] / Descartar [Sota,5,5,4]",-0.7676817899316346,16090,ALTA,10.816193614446238
"[4, 5, 5, 11]",Caballo-5-5-4,1,MANO (J1),1,13,"Mantener [Caballo] / Descartar [5,5,4]",-0.137076440563311,16261,ALTA,27.608912261899775
"[4, 5, 5, 11]",Caballo-5-5-4,1,MANO (J1),2,14,"Mantener [Nada] / Descartar [Caballo,5,5,4]",-0.465715515650944,16261,ALTA,14.308596041733992
"[4, 5, 5, 11]",Caballo-5-5-4,1,MANO (J1),3,6,"Mantener [5,5] / Descartar [Caballo,4]",-0.7155771477768895,16261,ALTA,8.681004208571892
"[4, 5, 5, 11]",Caballo-5-5-4,2,POSTRE (J2),1,13,"Mantener [Caballo] / Descartar [5,5,4]",-0.5241091415088632,16529,ALTA,27.63077220399636
"[4, 5, 5, 11]",Caballo-5-5-4,2,POSTRE (J2),2,14,"Mantener [Nada] / Descartar [Caballo,5,5,4]",-0.8717405771674027,16529,ALTA,13.786187915374015
"[4, 5, 5, 11]",Caballo-5-5-4,2,POSTRE (J2),3,6,"Mantener [5,5] / Descartar [Caballo,4]",-1.0461007925464336,16529,ALTA,9.727401350230638
"[4, 5, 5, 11]",Caballo-5-5-4,3,MANO (J3),1,13,"Mantener [Caballo] / Descartar [5,5,4]",0.0457174501599803,16252,ALTA,21.64378372182077
"[4, 5, 5, 11]",Caballo-5-5-4,3,MANO (J3),2,6,"Mantener [5,5] / Descartar [Caballo,4]",-0.2498769382229879,16252,ALTA,11.983485701692146
"[4, 5, 5, 11]",Caballo-5-5-4,3,MANO (J3),3,14,"Mantener [Nada] / Descartar [Caballo,5,5,4]",-0.2774427762736894,16252,ALTA,11.340697840165564
"[4, 5, 5, 11]",Caballo-5-5-4,4,POSTRE (J4),1,13,"Mantener [Caballo] / Descartar [5,5,4]",-0.4356130622304374,16230,ALTA,21.495271218761168
"[4, 5, 5, 11]",Caballo-5-5-4,4,POSTRE (J4),2,6,"Mantener [5,5] / Descartar [Caballo,4]",-0.6997535428219347,16230,ALTA,12.673991832177242
"[4, 5, 5, 11]",Caballo-5-5-4,4,POSTRE (J4),3,14,"Mantener [Nada] / Descartar [Caballo,5,5,4]",-0.7789895255699322,16230,ALTA,10.816578905652927
"[4, 5, 5, 12]",Rey-5-5-4,1,MANO (J1),1,13,"Mantener [Rey] / Descartar [5,5,4]",0.5271315514409437,33485,ALTA,49.4667174057924
"[4, 5, 5, 12]",Rey-5-5-4,1,MANO (J1),2,8,"Mantener [Rey,5] / Descartar [5,4]",-0.4207854263102882,33485,ALTA,7.429556097182605
"[4, 5, 5, 12]",Rey-5-5-4,1,MANO (J1),3,9,"Mantener [Rey,5] / Descartar [5,4]",-0.4291175153053606,33485,ALTA,7.306774520321012
"[4, 5, 5, 12]",Rey-5-5-4,2,POSTRE (J2),1,13,"Mantener [Rey] / Descartar [5,5,4]",0.1347577237721375,33371,ALTA,44.69004294105866
"[4, 5, 5, 12]",Rey-5-5-4,2,POSTRE (J2),2,14,"Mantener [Nada] / Descartar [Rey,5,5,4]",-0.7399838182853375,33371,ALTA,7.769980383225676
"[4, 5, 5, 12]",Rey-5-5-4,2,POSTRE (J2),3,9,"Mantener [Rey,5] / Descartar [5,4]",-0.7728566719606844,33371,ALTA,7.275568340009896
"[4, 5, 5, 12]",Rey-5-5-4,3,MANO (J3),1,13,"Mantener [Rey] / Descartar [5,5,4]",0.434352247427643,33238,ALTA,35.640893528047
"[4, 5, 5, 12]",Rey-5-5-4,3,MANO (J3),2,6,"Mantener [5,5] / Descartar [Rey,4]",-0.2610867079848366,33238,ALTA,8.869476384538697
"[4, 5, 5, 12]",Rey-5-5-4,3,MANO (J3),3,14,"Mantener [Nada] / Descartar [Rey,5,5,4]",-0.2670738311571093,33238,ALTA,8.763904423128235
"[4, 5, 5, 12]",Rey-5-5-4,4,POSTRE (J4),1,13,"Mantener [Rey] / Descartar [5,5,4]",-0.0530221100696947,33288,ALTA,30.566575792856476
"[4, 5, 5, 12]",Rey-5-5-4,4,POSTRE (J4),2,6,"Mantener [5,5] / Descartar [Rey,4]",-0.6005167027156934,33288,ALTA,10.225840840391806
"[4, 5, 5, 12]",Rey-5-5-4,4,POSTRE (J4),3,14,"Mantener [Nada] / Descartar [Rey,5,5,4]",-0.6859528959384763,33288,ALTA,8.619659182332109
"[4, 5, 5, 5]",5-5-5-4,1,MANO (J1),1,3,"Mantener [5,5,5] / Descartar [4]",0.5056794278502313,2377,ALTA,62.808213952935276
"[4, 5, 5, 5]",5-5-5-4,1,MANO (J1),2,14,"Mantener [Nada] / Descartar [5,5,5,4]",-0.4450988641144299,2377,ALTA,9.37952644767076
"[4, 5, 5, 5]",5-5-5-4,1,MANO (J1),3,9,"Mantener [5,5] / Descartar [5,4]",-0.8965082036180059,2377,ALTA,3.802697173339282
"[4, 5, 5, 5]",5-5-5-4,2,POSTRE (J2),1,3,"Mantener [5,5,5] / Descartar [4]",0.364841745081266,2338,ALTA,72.50228324946987
"[4, 5, 5, 5]",5-5-5-4,2,POSTRE (J2),2,14,"Mantener [Nada] / Descartar [5,5,5,4]",-0.9426860564585116,2338,ALTA,5.304536783992483
"[4, 5, 5, 5]",5-5-5-4,2,POSTRE (J2),3,9,"Mantener [5,5] / Descartar [5,4]",-1.2433704020530367,2338,ALTA,2.9072097145194937
"[4, 5, 5, 5]",5-5-5-4,3,MANO (J3),1,3,"Mantener [5,5,5] / Descartar [4]",1.083083511777302,2335,ALTA,64.56351018121703
"[4, 5, 5, 5]",5-5-5-4,3,MANO (J3),2,14,"Mantener [Nada] / Descartar [5,5,5,4]",-0.1310492505353319,2335,ALTA,5.6938341922187865
"[4, 5, 5, 5]",5-5-5-4,3,MANO (J3),3,8,"Mantener [5,5] / Descartar [5,4]",-0.2770877944325481,2335,ALTA,4.251648460962612
"[4, 5, 5, 5]",5-5-5-4,4,POSTRE (J4),1,3,"Mantener [5,5,5] / Descartar [4]",0.7261004891062695,2249,ALTA,75.77906955140905
"[4, 5, 5, 5]",5-5-5-4,4,POSTRE (J4),2,14,"Mantener [Nada] / Descartar [5,5,5,4]",-0.8577145397954646,2249,ALTA,3.190546023608123
"[4, 5, 5, 5]",5-5-5-4,4,POSTRE (J4),3,9,"Mantener [5,5] / Descartar [5,4]",-0.912850155624722,2249,ALTA,2.8574249089705788
"[4, 5, 5, 6]",6-5-5-4,1,MANO (J1),1,14,"Mantener [Nada] / Descartar [6,5,5,4]",-0.4570897832817337,16150,ALTA,23.16994188678841
"[4, 5, 5, 6]",6-5-5-4,1,MANO (J1),2,6,"Mantener [5,5] / Descartar [6,4]",-0.8051393188854489,16150,ALTA,11.550823800126981
"[4, 5, 5, 6]",6-5-5-4,1,MANO (J1),3,3,"Mantener [6,5,5] / Descartar [4]",-0.9821052631578948,16150,ALTA,8.107786291957812
"[4, 5, 5, 6]",6-5-5-4,2,POSTRE (J2),1,14,"Mantener [Nada] / Descartar [6,5,5,4]",-0.8907434541632159,15697,ALTA,21.025183858053865
"[4, 5, 5, 6]",6-5-5-4,2,POSTRE (J2),2,6,"Mantener [5,5] / Descartar [6,4]",-1.092438045486399,15697,ALTA,14.04591727172804
"[4, 5, 5, 6]",6-5-5-4,2,POSTRE (J2),3,13,"Mantener [6] / Descartar [5,5,4]",-1.3195515066573231,15697,ALTA,8.91829554173
"[4, 5, 5, 6]",6-5-5-4,3,MANO (J3),1,14,"Mantener [Nada] / Descartar [6,5,5,4]",-0.216574516210103,15916,ALTA,16.454795936594145
"[4, 5, 5, 6]",6-5-5-4,3,MANO (J3),2,6,"Mantener [5,5] / Descartar [6,4]",-0.2673410404624277,15916,ALTA,14.86610712790063
"[4, 5, 5, 6]",6-5-5-4,3,MANO (J3),3,0,"Mantener [5,5,4] / Descartar [6]",-0.4328348831364664,15916,ALTA,10.677046466070303
"[4, 5, 5, 6]",6-5-5-4,4,POSTRE (J4),1,6,"Mantener [5,5] / Descartar [6,4]",-0.8309274399591211,15656,ALTA,15.456290241150844
"[4, 5, 5, 6]",6-5-5-4,4,POSTRE (J4),2,14,"Mantener [Nada] / Descartar [6,5,5,4]",-0.8677823198773633,15656,ALTA,14.357985898231753
"[4, 5, 5, 6]",6-5-5-4,4,POSTRE (J4),3,0,"Mantener [5,5,4] / Descartar [6]",-0.978921819110884,15656,ALTA,11.496323602653073
"[4, 5, 5, 7]",7-5-5-4,1,MANO (J1),1,14,"Mantener [Nada] / Descartar [7,5,5,4]",-0.4460881406288685,16156,ALTA,21.72878033245168
"[4, 5, 5, 7]",7-5-5-4,1,MANO (J1),2,13,"Mantener [7] / Descartar [5,5,4]",-0.721218123297846,16156,ALTA,12.533157082646143
"[4, 5, 5, 7]",7-5-5-4,1,MANO (J1),3,6,"Mantener [5,5] / Descartar [7,4]",-0.8392547660311959,16156,ALTA,9.89771986163884
"[4, 5, 5, 7]",7-5-5-4,2,POSTRE (J2),1,14,"Mantener [Nada] / Descartar [7,5,5,4]",-0.8975425330812854,15870,ALTA,18.95303913387587
"[4, 5, 5, 7]",7-5-5-4,2,POSTRE (J2),2,13,"Mantener [7] / Descartar [5,5,4]",-1.0792060491493385,15870,ALTA,13.179166179400886
"[4, 5, 5, 7]",7-5-5-4,2,POSTRE (J2),3,6,"Mantener [5,5] / Descartar [7,4]",-1.1260239445494644,15870,ALTA,12.001137922785162
"[4, 5, 5, 7]",7-5-5-4,3,MANO (J3),1,14,"Mantener [Nada] / Descartar [7,5,5,4]",-0.2262173694779116,15936,ALTA,16.706001099044975
"[4, 5, 5, 7]",7-5-5-4,3,MANO (J3),2,6,"Mantener [5,5] / Descartar [7,4]",-0.3529116465863454,15936,ALTA,12.966634067833299
"[4, 5, 5, 7]",7-5-5-4,3,MANO (J3),3,13,"Mantener [7] / Descartar [5,5,4]",-0.472640562248996,15936,ALTA,10.205447196134845
"[4, 5, 5, 7]",7-5-5-4,4,POSTRE (J4),1,6,"Mantener [5,5] / Descartar [7,4]",-0.8068434777078166,15723,ALTA,14.695118317658059
"[4, 5, 5, 7]",7-5-5-4,4,POSTRE (J4),2,14,"Mantener [Nada] / Descartar [7,5,5,4]",-0.8486293964256185,15723,ALTA,13.516937301001239
"[4, 5, 5, 7]",7-5-5-4,4,POSTRE (J4),3,0,"Mantener [5,5,4] / Descartar [7]",-0.943395026394454,15723,ALTA,11.183195547402113
"[4, 5, 6, 10]",Sota-6-5-4,1,MANO (J1),1,13,"Mantener [Sota] / Descartar [6,5,4]",-0.0588867975262167,44628,ALTA,28.65588993176043
"[4, 5, 6, 10]",Sota-6-5-4,1,MANO (J1),2,14,"Mantener [Nada] / Descartar [Sota,6,5,4]",-0.4608765797257327,44628,ALTA,12.824782603166133
"[4, 5, 6, 10]",Sota-6-5-4,1,MANO (J1),3,9,"Mantener [Sota,6] / Descartar [5,4]",-0.5395267545038989,44628,ALTA,10.958101988996
"[4, 5, 6, 10]",Sota-6-5-4,2,POSTRE (J2),1,13,"Mantener [Sota] / Descartar [6,5,4]",-0.5074089993891817,44203,ALTA,27.578181413420133
"[4, 5, 6, 10]",Sota-6-5-4,2,POSTRE (J2),2,9,"Mantener [Sota,6] / Descartar [5,4]",-0.9037848109856798,44203,ALTA,12.4818215322239
"[4, 5, 6, 10]",Sota-6-5-4,2,POSTRE (J2),3,14,"Mantener [Nada] / Descartar [Sota,6,5,4]",-0.913376920118544,44203,ALTA,12.244649794684104
"[4, 5, 6, 10]",Sota-6-5-4,3,MANO (J3),1,13,"Mantener [Sota] / Descartar [6,5,4]",0.1042649788652069,44713,ALTA,24.831146353754423
"[4, 5, 6, 10]",Sota-6-5-4,3,MANO (J3),2,14,"Mantener [Nada] / Descartar [Sota,6,5,4]",-0.251336300404804,44713,ALTA,12.193416903226172
"[4, 5, 6, 10]",Sota-6-5-4,3,MANO (J3),3,9,"Mantener [Sota,6] / Descartar [5,4]",-0.3124818285509807,44713,ALTA,10.789842169837547
"[4, 5, 6, 10]",Sota-6-5-4,4,POSTRE (J4),1,13,"Mantener [Sota] / Descartar [6,5,4]",-0.4204353580066627,43826,ALTA,22.953022914906455
"[4, 5, 6, 10]",Sota-6-5-4,4,POSTRE (J4),2,9,"Mantener [Sota,6] / Descartar [5,4]",-0.6804408342080044,43826,ALTA,13.645894304794762
"[4, 5, 6, 10]",Sota-6-5-4,4,POSTRE (J4),3,14,"Mantener [Nada] / Descartar [Sota,6,5,4]",-0.7732624469492995,43826,ALTA,11.33386863545095
"[4, 5, 6, 11]",Caballo-6-5-4,1,MANO (J1),1,13,"Mantener [Caballo] / Descartar [6,5,4]",-0.1362344386911975,45385,ALTA,27.626395345726696
"[4, 5, 6, 11]",Caballo-6-5-4,1,MANO (J1),2,14,"Mantener [Nada] / Descartar [Caballo,6,5,4]",-0.4379861187617054,45385,ALTA,15.108663313528458
"[4, 5, 6, 11]",Caballo-6-5-4,1,MANO (J1),3,9,"Mantener [Caballo,6] / Descartar [5,4]",-0.6488046711468547,45385,ALTA,9.910860775997062
"[4, 5, 6, 11]",Caballo-6-5-4,2,POSTRE (J2),1,13,"Mantener [Caballo] / Descartar [6,5,4]",-0.5239286760893578,44361,ALTA,28.44471698581418
"[4, 5, 6, 11]",Caballo-6-5-4,2,POSTRE (J2),2,14,"Mantener [Nada] / Descartar [Caballo,6,5,4]",-0.888618381010347,44361,ALTA,13.716274380177618
"[4, 5, 6, 11]",Caballo-6-5-4,2,POSTRE (J2),3,9,"Mantener [Caballo,6] / Descartar [5,4]",-0.975316156083046,44361,ALTA,11.53271164860505
"[4, 5, 6, 11]",Caballo-6-5-4,3,MANO (J3),1,13,"Mantener [Caballo] / Descartar [6,5,4]",0.0450145746645602,44941,ALTA,23.845714226144523
"[4, 5, 6, 11]",Caballo-6-5-4,3,MANO (J3),2,14,"Mantener [Nada] / Descartar [Caballo,6,5,4]",-0.250150196924857,44941,ALTA,13.213974726708114
"[4, 5, 6, 11]",Caballo-6-5-4,3,MANO (J3),3,9,"Mantener [Caballo,6] / Descartar [5,4]",-0.3487461338198972,44941,ALTA,10.84911041474785
"[4, 5, 6, 11]",Caballo-6-5-4,4,POSTRE (J4),1,13,"Mantener [Caballo] / Descartar [6,5,4]",-0.4436481200967647,44231,ALTA,23.593212727405838
"[4, 5, 6, 11]",Caballo-6-5-4,4,POSTRE (J4),2,14,"Mantener [Nada] / Descartar [Caballo,6,5,4]",-0.7452465465397572,44231,ALTA,12.90690218638028
"[4, 5, 6, 11]",Caballo-6-5-4,4,POSTRE (J4),3,9,"Mantener [Caballo,6] / Descartar [5,4]",-0.8072166580000452,44231,ALTA,11.402378780224161
"[4, 5, 6, 12]",Rey-6-5-4,1,MANO (J1),1,13,"Mantener [Rey] / Descartar [6,5,4]",0.5245502737464153,92056,ALTA,48.43337664651566
"[4, 5, 6, 12]",Rey-6-5-4,1,MANO (J1),2,9,"Mantener [Rey,6] / Descartar [5,4]",-0.1888089858347093,92056,ALTA,11.628635770528922
"[4, 5, 6, 12]",Rey-6-5-4,1,MANO (J1),3,8,"Mantener [Rey,5] / Descartar [6,4]",-0.3837012253410967,92056,ALTA,7.874944822474669
"[4, 5, 6, 12]",Rey-6-5-4,2,POSTRE (J2),1,13,"Mantener [Rey] / Descartar [6,5,4]",0.0900762023462013,91467,ALTA,44.3700899483976
"[4, 5, 6, 12]",Rey-6-5-4,2,POSTRE (J2),2,9,"Mantener [Rey,6] / Descartar [5,4]",-0.5363136431718544,91467,ALTA,12.676956563989863
"[4, 5, 6, 12]",Rey-6-5-4,2,POSTRE (J2),3,8,"Mantener [Rey,5] / Descartar [6,4]",-0.7411416139154012,91467,ALTA,8.415960479438521
"[4, 5, 6, 12]",Rey-6-5-4,3,MANO (J3),1,13,"Mantener [Rey] / Descartar [6,5,4]",0.4365549195966203,91725,ALTA,37.964762718998315
"[4, 5, 6, 12]",Rey-6-5-4,3,MANO (J3),2,9,"Mantener [Rey,6] / Descartar [5,4]",-0.1528808939765603,91725,ALTA,11.678935160817767
"[4, 5, 6, 12]",Rey-6-5-4,3,MANO (J3),3,14,"Mantener [Nada] / Descartar [Rey,6,5,4]",-0.2742872717361679,91725,ALTA,9.161171376004505
"[4, 5, 6, 12]",Rey-6-5-4,4,POSTRE (J4),1,13,"Mantener [Rey] / Descartar [6,5,4]",-0.0893414859455417,90932,ALTA,33.34442314164325
"[4, 5, 6, 12]",Rey-6-5-4,4,POSTRE (J4),2,9,"Mantener [Rey,6] / Descartar [5,4]",-0.5601218492939779,90932,ALTA,13.004946817999263
"[4, 5, 6, 12]",Rey-6-5-4,4,POSTRE (J4),3,14,"Mantener [Nada] / Descartar [Rey,6,5,4]",-0.6973012800774205,90932,ALTA,9.884530388174678
"[4, 5, 6, 6]",6-6-5-4,1,MANO (J1),1,9,"Mantener [6,6] / Descartar [5,4]",-0.3618454179254783,15888,ALTA,23.478312093183558
"[4, 5, 6, 6]",6-6-5-4,1,MANO (J1),2,14,"Mantener [Nada] / Descartar [6,6,5,4]",-0.4769637462235649,15888,ALTA,18.649893745424553
"[4, 5, 6, 6]",6-6-5-4,1,MANO (J1),3,3,"Mantener [6,6,5] / Descartar [4]",-0.914967270896274,15888,ALTA,7.766607077365534
"[4, 5, 6, 6]",6-6-5-4,2,POSTRE (J2),1,9,"Mantener [6,6] / Descartar [5,4]",-0.6887542597500946,15846,ALTA,26.691498724346946
"[4, 5, 6, 6]",6-6-5-4,2,POSTRE (J2),2,14,"Mantener [Nada] / Descartar [6,6,5,4]",-0.9016786570743404,15846,ALTA,17.435290122433788
"[4, 5, 6, 6]",6-6-5-4,2,POSTRE (J2),3,3,"Mantener [6,6,5] / Descartar [4]",-1.3188186293070807,15846,ALTA,7.570176445930398
"[4, 5, 6, 6]",6-6-5-4,3,MANO (J3),1,9,"Mantener [6,6] / Descartar [5,4]",-6.341154090044388e-05,15770,ALTA,24.66438717214368
"[4, 5, 6, 6]",6-6-5-4,3,MANO (J3),2,14,"Mantener [Nada] / Descartar [6,6,5,4]",-0.261572606214331,15770,ALTA,14.619291600051271
"[4, 5, 6, 6]",6-6-5-4,3,MANO (J3),3,3,"Mantener [6,6,5] / Descartar [4]",-0.5092580849714649,15770,ALTA,8.908189671773838
"[4, 5, 6, 6]",6-6-5-4,4,POSTRE (J4),1,9,"Mantener [6,6] / Descartar [5,4]",-0.4397437523785361,15766,ALTA,26.759284848316263
"[4, 5, 6, 6]",6-6-5-4,4,POSTRE (J4),2,14,"Mantener [Nada] / Descartar [6,6,5,4]",-0.8149816059875682,15766,ALTA,12.634179537446308
"[4, 5, 6, 6]",6-6-5-4,4,POSTRE (J4),3,3,"Mantener [6,6,5] / Descartar [4]",-0.933527844729164,15766,ALTA,9.967335789545483
"[4, 5, 6, 7]",7-6-5-4,1,MANO (J1),1,14,"Mantener [Nada] / Descartar [7,6,5,4]",-0.4359427781178444,44109,ALTA,25.55872458226358
"[4, 5, 6, 7]",7-6-5-4,1,MANO (J1),2,13,"Mantener [7] / Descartar [6,5,4]",-0.7556734453286177,44109,ALTA,13.484183349916384
"[4, 5, 6, 7]",7-6-5-4,1,MANO (J1),3,12,"Mantener [6] / Descartar [7,5,4]",-0.8691650230111768,44109,ALTA,10.746006954798094
"[4, 5, 6, 7]",7-6-5-4,2,POSTRE (J2),1,14,"Mantener [Nada] / Descartar [7,6,5,4]",-0.9074799045611434,43169,ALTA,22.377813909113296
"[4, 5, 6, 7]",7-6-5-4,2,POSTRE (J2),2,13,"Mantener [7] / Descartar [6,5,4]",-1.0913618568880448,43169,ALTA,15.491726587954055
"[4, 5, 6, 7]",7-6-5-4,2,POSTRE (J2),3,12,"Mantener [6] / Descartar [7,5,4]",-1.2792281498297389,43169,ALTA,10.639500390357702
"[4, 5, 6, 7]",7-6-5-4,3,MANO (J3),1,14,"Mantener [Nada] / Descartar [7,6,5,4]",-0.2543509500239502,43841,ALTA,18.727907295066572
"[4, 5, 6, 7]",7-6-5-4,3,MANO (J3),2,13,"Mantener [7] / Descartar [6,5,4]",-0.4577450331881116,43841,ALTA,12.468763711726062
"[4, 5, 6, 7]",7-6-5-4,3,MANO (J3),3,12,"Mantener [6] / Descartar [7,5,4]",-0.5683948815036154,43841,ALTA,9.99342040701994
"[4, 5, 6, 7]",7-6-5-4,4,POSTRE (J4),1,14,"Mantener [Nada] / Descartar [7,6,5,4]",-0.8177196804647785,42687,ALTA,18.091412486252842
"[4, 5, 6, 7]",7-6-5-4,4,POSTRE (J4),2,13,"Mantener [7] / Descartar [6,5,4]",-0.9587696488392252,42687,ALTA,13.644512698036026
"[4, 5, 6, 7]",7-6-5-4,4,POSTRE (J4),3,12,"Mantener [6] / Descartar [7,5,4]",-1.1047625740857872,42687,ALTA,10.189436946070376
"[4, 5, 7, 10]",Sota-7-5-4,1,MANO (J1),1,13,"Mantener [Sota] / Descartar [7,5,4]",-0.0689732543528989,44568,ALTA,24.561857472640103
"[4, 5, 7, 10]",Sota-7-5-4,1,MANO (J1),2,9,"Mantener [Sota,7] / Descartar [5,4]",-0.3071261891940405,44568,ALTA,15.254718434377404
"[4, 5, 7, 10]",Sota-7-5-4,1,MANO (J1),3,14,"Mantener [Nada] / Descartar [Sota,7,5,4]",-0.4399344821396517,44568,ALTA,11.696296752708117
"[4, 5, 7, 10]",Sota-7-5-4,2,POSTRE (J2),1,13,"Mantener [Sota] / Descartar [7,5,4]",-0.4940226533587529,44585,ALTA,22.715055139849095
"[4, 5, 7, 10]",Sota-7-5-4,2,POSTRE (J2),2,9,"Mantener [Sota,7] / Descartar [5,4]",-0.6599304698889761,44585,ALTA,16.30076914667726
