            mano  probabilidad_grande  probabilidad_chica  probabilidad_pares  probabilidad_juego  prob_rival_pares_condicionada  prob_rival_juego_condicionada
  [12, 12, 7, 7]               0.8750              0.0008              0.9923              0.6488                         0.8095                         0.4146
 [12, 12, 7, 10]               0.9239              0.0003              0.8359              0.7866                         0.8055                         0.3791
 [12, 12, 7, 11]               0.9707              0.0003              0.8355              0.7846                         0.8066                         0.3844
[12, 12, 10, 10]               0.9237              0.0000              0.9973              0.8262                         0.8122                         0.3406
[12, 12, 10, 11]               0.9801              0.0000              0.8439              0.8203                         0.8001                         0.3429
[12, 12, 11, 11]               0.9825              0.0000              0.9995              0.8269                         0.8063                         0.3389
   [12, 4, 4, 4]               0.1392              0.1040              0.8603              0.0809                         0.8378                         0.5343
   [12, 4, 4, 5]               0.1639              0.0976              0.3359              0.1165                         0.8232                         0.5112
   [12, 4, 4, 6]               0.1957              0.0985              0.3285              0.1473                         0.8293                         0.5096
   [12, 4, 4, 7]               0.2525              0.0989              0.3394              0.1949                         0.8269                         0.4898
  [12, 4, 4, 10]               0.3382              0.0967              0.3406              0.4515                         0.8249                         0.4721
  [12, 4, 4, 11]               0.5096              0.1013              0.3400              0.4608                         0.8291                         0.4703
   [12, 4, 5, 5]               0.1691              0.0927              0.3585              0.1460                         0.8350                         0.5073
   [12, 4, 5, 6]               0.2104              0.0882              0.1775              0.2083                         0.8225                         0.4927
   [12, 4, 5, 7]               0.2646              0.0785              0.1768              0.2720                         0.8232                         0.4880
  [12, 4, 5, 10]               0.3680              0.0732              0.1825              0.5088                         0.8175                         0.4473
  [12, 4, 5, 11]               0.5465              0.0754              0.1819              0.5054                         0.8181                         0.4543
   [12, 4, 6, 6]               0.2099              0.0682              0.4156              0.2787                         0.8262                         0.4910
   [12, 4, 6, 7]               0.2858              0.0596              0.1801              0.3570                         0.8199                         0.4820
  [12, 4, 6, 10]               0.3847              0.0548              0.1834              0.5509                         0.8166                         0.4491
  [12, 4, 6, 11]               0.5679              0.0541              0.1792              0.5535                         0.8208                         0.4465
